"listing_nickname","year","week","weekdate","avail_days","booked_days","occ_rate","Rev","ADR","RevPar","building","Bldg_Name","Address","Latitude","Longitude","neighborhood","cohort"
"CR414",2019,22,2019-05-26 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,23,2019-06-02 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,24,2019-06-09 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,25,2019-06-16 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,26,2019-06-23 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,27,2019-06-30 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,28,2019-07-07 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,29,2019-07-14 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,30,2019-07-21 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,31,2019-07-28 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,32,2019-08-04 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,33,2019-08-11 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,34,2019-08-18 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,35,2019-08-25 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,36,2019-09-01 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,37,2019-09-08 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,38,2019-09-15 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,39,2019-09-22 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,40,2019-09-29 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,41,2019-10-06 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,42,2019-10-13 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,43,2019-10-20 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,44,2019-10-27 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,45,2019-11-03 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,46,2019-11-09 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,47,2019-11-16 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,48,2019-11-23 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,49,2019-11-30 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,50,2019-12-07 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,51,2019-12-14 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR414",2019,52,2019-12-21 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,1,2018-12-29 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,20,2018-05-13 00:00:00,6,3,0.5,858.45,286.15,143.075,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,21,2018-05-20 00:00:00,7,7,1,2003.05,286.15,286.15,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,22,2018-05-27 00:00:00,7,7,1,2003.05,286.15,286.15,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,23,2018-06-03 00:00:00,7,5,0.714285714285714,1346.47,269.294,192.352857142857,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,24,2018-06-10 00:00:00,7,7,1,1487.14,212.448571428571,212.448571428571,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,25,2018-06-17 00:00:00,7,6,0.857142857142857,1447.47,241.245,206.781428571429,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,26,2018-06-24 00:00:00,7,7,1,1441.61571428571,205.945102040816,205.945102040816,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,27,2018-07-01 00:00:00,7,7,1,1215.96428571429,173.709183673469,173.709183673469,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,28,2018-07-08 00:00:00,7,6,0.857142857142857,1286.41,214.401666666667,183.772857142857,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,29,2018-07-15 00:00:00,7,7,1,1431.91571428571,204.559387755102,204.559387755102,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,30,2018-07-22 00:00:00,7,7,1,1495.255,213.607857142857,213.607857142857,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,31,2018-07-29 00:00:00,7,7,1,1539.07128571429,219.867326530612,219.867326530612,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,32,2018-08-05 00:00:00,7,6,0.857142857142857,1625.138,270.856333333333,232.162571428571,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,33,2018-08-12 00:00:00,7,5,0.714285714285714,1170.58,234.116,167.225714285714,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,34,2018-08-19 00:00:00,7,5,0.714285714285714,1020.44,204.088,145.777142857143,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,35,2018-08-26 00:00:00,7,7,1,1354.12,193.445714285714,193.445714285714,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,36,2018-09-02 00:00:00,7,6,0.857142857142857,1005.03636363636,167.506060606061,143.576623376623,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,37,2018-09-09 00:00:00,7,6,0.857142857142857,932.503636363636,155.417272727273,133.214805194805,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,38,2018-09-16 00:00:00,7,3,0.428571428571429,505.37,168.456666666667,72.1957142857143,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,39,2018-09-23 00:00:00,7,6,0.857142857142857,1058.18181818182,176.363636363636,151.168831168831,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,40,2018-09-30 00:00:00,7,5,0.714285714285714,881.818181818182,176.363636363636,125.974025974026,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,41,2018-10-07 00:00:00,7,3,0.428571428571429,494.7,164.9,70.6714285714286,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,42,2018-10-14 00:00:00,7,3,0.428571428571429,517.01,172.336666666667,73.8585714285714,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,43,2018-10-21 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,44,2018-10-28 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,45,2018-11-04 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,46,2018-11-10 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,47,2018-11-17 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,48,2018-11-24 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,49,2018-12-01 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,50,2018-12-08 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,51,2018-12-15 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2018,52,2018-12-22 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,1,2019-12-28 23:00:00,3,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,2,2019-01-05 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,3,2019-01-12 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,4,2019-01-19 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,5,2019-01-26 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,6,2019-02-02 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,7,2019-02-09 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,8,2019-02-16 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,9,2019-02-23 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,10,2019-03-02 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,11,2019-03-09 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,12,2019-03-17 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,13,2019-03-24 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,14,2019-03-31 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,15,2019-04-07 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,16,2019-04-14 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,17,2019-04-21 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,18,2019-04-28 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,19,2019-05-05 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,20,2019-05-12 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,21,2019-05-19 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,22,2019-05-26 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,23,2019-06-02 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,24,2019-06-09 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,25,2019-06-16 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,26,2019-06-23 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,27,2019-06-30 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,28,2019-07-07 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,29,2019-07-14 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,30,2019-07-21 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,31,2019-07-28 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,32,2019-08-04 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,33,2019-08-11 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,34,2019-08-18 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,35,2019-08-25 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,36,2019-09-01 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,37,2019-09-08 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,38,2019-09-15 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,39,2019-09-22 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,40,2019-09-29 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,41,2019-10-06 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,42,2019-10-13 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,43,2019-10-20 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,44,2019-10-27 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,45,2019-11-03 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,46,2019-11-09 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,47,2019-11-16 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,48,2019-11-23 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,49,2019-11-30 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,50,2019-12-07 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,51,2019-12-14 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR416",2019,52,2019-12-21 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,1,2018-12-29 23:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,20,2018-05-13 00:00:00,6,5,0.833333333333333,909.86,181.972,151.643333333333,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,21,2018-05-20 00:00:00,7,6,0.857142857142857,1423.63666666667,237.272777777778,203.376666666667,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,22,2018-05-27 00:00:00,7,1,0.142857142857143,169.103333333333,169.103333333333,24.157619047619,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,23,2018-06-03 00:00:00,7,4,0.571428571428571,898.22,224.555,128.317142857143,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,24,2018-06-10 00:00:00,7,5,0.714285714285714,1017.3,203.46,145.328571428571,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,25,2018-06-17 00:00:00,7,6,0.857142857142857,1280.4,213.4,182.914285714286,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,26,2018-06-24 00:00:00,7,7,1,1423.475,203.353571428571,203.353571428571,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,27,2018-07-01 00:00:00,7,5,0.714285714285714,923.925,184.785,131.989285714286,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,28,2018-07-08 00:00:00,7,6,0.857142857142857,1315.73571428571,219.289285714286,187.962244897959,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,29,2018-07-15 00:00:00,7,7,1,1538.97928571429,219.854183673469,219.854183673469,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,30,2018-07-22 00:00:00,7,7,1,1668.415,238.345,238.345,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,31,2018-07-29 00:00:00,7,7,1,1430.75,204.392857142857,204.392857142857,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,32,2018-08-05 00:00:00,7,7,1,1668.535,238.362142857143,238.362142857143,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,33,2018-08-12 00:00:00,7,7,1,1405.853,200.836142857143,200.836142857143,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,34,2018-08-19 00:00:00,7,7,1,1487.682,212.526,212.526,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,35,2018-08-26 00:00:00,7,7,1,1385.16,197.88,197.88,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,36,2018-09-02 00:00:00,7,4,0.571428571428571,801.22,200.305,114.46,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,37,2018-09-09 00:00:00,7,3,0.428571428571429,544.17,181.39,77.7385714285714,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,38,2018-09-16 00:00:00,7,7,1,1257.01,179.572857142857,179.572857142857,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,39,2018-09-23 00:00:00,7,7,1,1194.20857142857,170.601224489796,170.601224489796,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,40,2018-09-30 00:00:00,7,7,1,1209.105,172.729285714286,172.729285714286,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,41,2018-10-07 00:00:00,7,5,0.714285714285714,863.646428571428,172.729285714286,123.37806122449,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,42,2018-10-14 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
"CR417",2018,43,2018-10-21 00:00:00,7,0,0,0,0,0,"chroma","Chroma SLU","1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,"south lake union","CHROMA"
