"","listing_nickname","booked","launch_date","end_date","building","AT","rev_mo","conf","rev","status","source","year","month","BT","Bldg_Name","Address","Latitude","Longitude","neighborhood","cohort","week","weekname","weekdate"
"6304","M621",2018-02-04,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6305","M621",2018-02-05,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6306","M621",2018-02-06,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6307","M621",2018-02-07,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6308","M621",2018-02-08,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6309","M621",2018-02-09,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6310","M621",2018-02-10,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",6,"2018-02-03 23:00:00",2018-02-03 23:00:00
"6311","M621",2018-02-11,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6312","M621",2018-02-12,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6313","M621",2018-02-13,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6314","M621",2018-02-14,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6315","M621",2018-02-15,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6316","M621",2018-02-16,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6317","M621",2018-02-17,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",7,"2018-02-10 23:00:00",2018-02-10 23:00:00
"6318","M621",2018-02-18,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6319","M621",2018-02-19,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6320","M621",2018-02-20,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6321","M621",2018-02-21,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6322","M621",2018-02-22,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6323","M621",2018-02-23,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6324","M621",2018-02-24,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",8,"2018-02-17 23:00:00",2018-02-17 23:00:00
"6325","M621",2018-02-25,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6326","M621",2018-02-26,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6327","M621",2018-02-27,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMW8JFAEHJ",98.5289743589744,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6328","M621",2018-02-28,2016-10-25,2018-10-19,"mark",1,2018-02-01,"HMPBZMTCH3",150.35,"confirmed","Airbnb",2018,2,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6329","M621",2018-03-01,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMPBZMTCH3",150.35,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6330","M621",2018-03-02,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM33X2253Y",141.62,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6331","M621",2018-03-03,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM33X2253Y",141.62,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",9,"2018-02-24 23:00:00",2018-02-24 23:00:00
"6332","M621",2018-03-04,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM33X2253Y",141.62,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6333","M621",2018-03-05,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6334","M621",2018-03-06,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6335","M621",2018-03-07,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6336","M621",2018-03-08,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6337","M621",2018-03-09,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6338","M621",2018-03-10,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",10,"2018-03-03 23:00:00",2018-03-03 23:00:00
"6339","M621",2018-03-11,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6340","M621",2018-03-12,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6341","M621",2018-03-13,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6342","M621",2018-03-14,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HM333BM98X",117.787984790875,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6343","M621",2018-03-16,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMBB9XPQTP",142.978,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6344","M621",2018-03-17,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMBB9XPQTP",142.978,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",11,"2018-03-10 23:00:00",2018-03-10 23:00:00
"6345","M621",2018-03-18,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMBB9XPQTP",142.978,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"6346","M621",2018-03-19,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMBB9XPQTP",142.978,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"6347","M621",2018-03-20,2016-10-25,2018-10-19,"mark",1,2018-03-01,"HMBB9XPQTP",142.978,"confirmed","Airbnb",2018,3,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",12,"2018-03-18 00:00:00",2018-03-18 00:00:00
"6348","M621",2018-04-04,2016-10-25,2018-10-19,"mark",1,2018-04-01,"vYmRvQn",184.42,"confirmed","direct",2018,4,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",14,"2018-04-01 00:00:00",2018-04-01 00:00:00
"6349","M621",2018-04-05,2016-10-25,2018-10-19,"mark",1,2018-04-01,"vYmRvQn",184.42,"confirmed","direct",2018,4,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",14,"2018-04-01 00:00:00",2018-04-01 00:00:00
"6350","M621",2018-05-20,2016-10-25,2018-10-19,"mark",1,2018-05-01,"RU-Z7jL38",371.036666666667,"confirmed","booking.com",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
"6351","M621",2018-05-21,2016-10-25,2018-10-19,"mark",1,2018-05-01,"RU-Z7jL38",371.036666666667,"confirmed","booking.com",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
"6352","M621",2018-05-22,2016-10-25,2018-10-19,"mark",1,2018-05-01,"RU-Z7jL38",371.036666666667,"confirmed","booking.com",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
"6353","M621",2018-05-25,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HM98A4M9M9",190.605,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
"6354","M621",2018-05-26,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HM98A4M9M9",190.605,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",21,"2018-05-20 00:00:00",2018-05-20 00:00:00
"6355","M621",2018-05-27,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6356","M621",2018-05-28,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6357","M621",2018-05-29,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6358","M621",2018-05-30,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6359","M621",2018-05-31,2016-10-25,2018-10-19,"mark",1,2018-05-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,5,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6360","M621",2018-06-01,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6361","M621",2018-06-02,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",22,"2018-05-27 00:00:00",2018-05-27 00:00:00
"6362","M621",2018-06-03,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6363","M621",2018-06-04,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6364","M621",2018-06-05,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6365","M621",2018-06-06,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6366","M621",2018-06-07,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6367","M621",2018-06-08,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMTSMDD5QP",240.545384615385,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6368","M621",2018-06-09,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-jpzrz5",190.045,"confirmed","expedia",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",23,"2018-06-03 00:00:00",2018-06-03 00:00:00
"6369","M621",2018-06-10,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-jpzrz5",190.045,"confirmed","expedia",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6370","M621",2018-06-11,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6371","M621",2018-06-12,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6372","M621",2018-06-13,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6373","M621",2018-06-14,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6374","M621",2018-06-15,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6375","M621",2018-06-16,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"6376","M621",2018-06-17,2016-10-25,2018-10-19,"mark",1,2018-06-01,"RU-nwEO75",302.46,"confirmed","HomeAway",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"6377","M621",2018-06-19,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMHAXQFQNA",218.25,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"6378","M621",2018-06-20,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMHAXQFQNA",218.25,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"6379","M621",2018-06-21,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMHAXQFQNA",218.25,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"6380","M621",2018-06-23,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HM528N4XQA",212.1875,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"6381","M621",2018-06-24,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HM528N4XQA",212.1875,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6382","M621",2018-06-25,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HM528N4XQA",212.1875,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6383","M621",2018-06-26,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HM528N4XQA",212.1875,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6384","M621",2018-06-27,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HME5QN5DFS",230.375,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6385","M621",2018-06-28,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HME5QN5DFS",230.375,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6386","M621",2018-06-29,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMZS2N38BM",230.375,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6387","M621",2018-06-30,2016-10-25,2018-10-19,"mark",1,2018-06-01,"HMZS2N38BM",230.375,"confirmed","Airbnb",2018,6,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"6388","M621",2018-07-01,2016-10-25,2018-10-19,"mark",1,2018-07-01,"HM8SN292H9",179.45,"confirmed","Airbnb",2018,7,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"6389","M621",2018-07-02,2016-10-25,2018-10-19,"mark",1,2018-07-01,"HM8SN292H9",179.45,"confirmed","Airbnb",2018,7,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"6390","M621",2018-07-03,2016-10-25,2018-10-19,"mark",1,2018-07-01,"HM8SN292H9",179.45,"confirmed","Airbnb",2018,7,1,"Mark on 8th","285 8th Ave N, Seattle WA 98109.",47.6205147,-122.3414598,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
