listing_nickname,year,week,weekdate,avail_days,booked_days,occ_rate,Rev,ADR,RevPar,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
CR302,2018,40,2018-09-30T07:00:00Z,7,6,0.8571428571428571,973.59,162.26500000000001,139.08428571428573,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,41,2018-10-07T07:00:00Z,7,5,0.7142857142857143,854.5125,170.9025,122.07321428571429,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,42,2018-10-14T07:00:00Z,7,3,0.42857142857142855,512.7075,170.9025,73.24392857142857,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,43,2018-10-21T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,44,2018-10-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,45,2018-11-04T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,46,2018-11-11T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,47,2018-11-18T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,48,2018-11-25T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,49,2018-12-02T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,50,2018-12-09T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,51,2018-12-16T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2018,52,2018-12-23T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,1,2019-12-29T07:00:00Z,3,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,2,2019-01-06T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,3,2019-01-13T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,4,2019-01-20T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,5,2019-01-27T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,6,2019-02-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,7,2019-02-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,8,2019-02-17T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,9,2019-02-24T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,10,2019-03-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,11,2019-03-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,12,2019-03-17T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,13,2019-03-24T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,14,2019-03-31T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,15,2019-04-07T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,16,2019-04-14T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,17,2019-04-21T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,18,2019-04-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,19,2019-05-05T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,20,2019-05-12T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,21,2019-05-19T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,22,2019-05-26T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,23,2019-06-02T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,24,2019-06-09T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,25,2019-06-16T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,26,2019-06-23T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,27,2019-06-30T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,28,2019-07-07T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,29,2019-07-14T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,30,2019-07-21T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,31,2019-07-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,32,2019-08-04T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,33,2019-08-11T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,34,2019-08-18T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,35,2019-08-25T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,36,2019-09-01T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,37,2019-09-08T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,38,2019-09-15T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,39,2019-09-22T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,40,2019-09-29T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,41,2019-10-06T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,42,2019-10-13T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,43,2019-10-20T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,44,2019-10-27T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,45,2019-11-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,46,2019-11-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,47,2019-11-17T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,48,2019-11-24T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,49,2019-12-01T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,50,2019-12-08T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,51,2019-12-15T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR302,2019,52,2019-12-22T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,1,2018-12-30T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,20,2018-05-13T07:00:00Z,6,5,0.8333333333333334,1263.892,252.7784,210.64866666666668,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,21,2018-05-20T07:00:00Z,7,6,0.8571428571428571,1457.238,242.87300000000002,208.17685714285716,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,22,2018-05-27T07:00:00Z,7,3,0.42857142857142855,357.51,119.17,51.07285714285714,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,23,2018-06-03T07:00:00Z,7,6,0.8571428571428571,1206.9,201.15,172.4142857142857,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,24,2018-06-10T07:00:00Z,7,7,1,1562.25,223.17857142857142,223.17857142857142,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,25,2018-06-17T07:00:00Z,7,6,0.8571428571428571,1294.375,215.72916666666666,184.91071428571428,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,26,2018-06-24T07:00:00Z,7,5,0.7142857142857143,1274.5449999999998,254.90899999999996,182.0778571428571,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,27,2018-07-01T07:00:00Z,7,7,1,1539.1816666666666,219.88309523809522,219.88309523809522,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,28,2018-07-08T07:00:00Z,7,6,0.8571428571428571,1254.2883333333334,209.04805555555558,179.18404761904762,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,29,2018-07-15T07:00:00Z,7,7,1,1983.1125000000002,283.30178571428576,283.30178571428576,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,30,2018-07-22T07:00:00Z,7,7,1,1601.8375,228.83392857142857,228.83392857142857,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,31,2018-07-29T07:00:00Z,7,6,0.8571428571428571,1474.16,245.69333333333336,210.59428571428572,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,32,2018-08-05T07:00:00Z,7,7,1,1918.0259999999998,274.00371428571424,274.00371428571424,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,33,2018-08-12T07:00:00Z,7,7,1,1537.824,219.68914285714285,219.68914285714285,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,34,2018-08-19T07:00:00Z,7,7,1,1434.7250000000001,204.96071428571432,204.96071428571432,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,35,2018-08-26T07:00:00Z,7,5,0.7142857142857143,1404.2649999999999,280.85299999999995,200.60928571428568,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,36,2018-09-02T07:00:00Z,7,5,0.7142857142857143,914.7900000000001,182.95800000000003,130.68428571428575,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,37,2018-09-09T07:00:00Z,7,7,1,1432.86,204.6942857142857,204.6942857142857,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,38,2018-09-16T07:00:00Z,7,4,0.5714285714285714,702.03,175.5075,100.28999999999999,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,39,2018-09-23T07:00:00Z,7,4,0.5714285714285714,846.89,211.7225,120.9842857142857,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,40,2018-09-30T07:00:00Z,7,5,0.7142857142857143,993.98,198.796,141.99714285714285,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,41,2018-10-07T07:00:00Z,7,3,0.42857142857142855,524.35,174.78333333333333,74.90714285714286,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,42,2018-10-14T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,43,2018-10-21T07:00:00Z,7,3,0.42857142857142855,554.92,184.97333333333333,79.27428571428571,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,44,2018-10-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,45,2018-11-04T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,46,2018-11-11T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,47,2018-11-18T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,48,2018-11-25T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,49,2018-12-02T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,50,2018-12-09T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,51,2018-12-16T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2018,52,2018-12-23T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,1,2019-12-29T07:00:00Z,3,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,2,2019-01-06T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,3,2019-01-13T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,4,2019-01-20T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,5,2019-01-27T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,6,2019-02-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,7,2019-02-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,8,2019-02-17T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,9,2019-02-24T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,10,2019-03-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,11,2019-03-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,12,2019-03-17T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,13,2019-03-24T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,14,2019-03-31T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,15,2019-04-07T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,16,2019-04-14T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,17,2019-04-21T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,18,2019-04-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,19,2019-05-05T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,20,2019-05-12T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,21,2019-05-19T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,22,2019-05-26T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,23,2019-06-02T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,24,2019-06-09T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,25,2019-06-16T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,26,2019-06-23T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,27,2019-06-30T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,28,2019-07-07T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,29,2019-07-14T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,30,2019-07-21T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,31,2019-07-28T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,32,2019-08-04T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,33,2019-08-11T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,34,2019-08-18T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,35,2019-08-25T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,36,2019-09-01T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,37,2019-09-08T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,38,2019-09-15T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,39,2019-09-22T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,40,2019-09-29T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,41,2019-10-06T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,42,2019-10-13T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,43,2019-10-20T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,44,2019-10-27T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,45,2019-11-03T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR304,2019,46,2019-11-10T07:00:00Z,7,0,0,0,0,0,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
