listing_nickname,year,month,monthname,week,weekname,weekdate,avail_days,booked_days,occ_rate,ADR,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
MS311,2019,11,Nov,46,2019-11-10 23:00:00,2019-11-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,11,Nov,46,2019-11-17 23:00:00,2019-11-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,11,Nov,47,2019-11-17 23:00:00,2019-11-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,11,Nov,47,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,11,Nov,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,48,2019-12-01 23:00:00,2019-12-02T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,49,2019-12-01 23:00:00,2019-12-02T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,49,2019-12-08 23:00:00,2019-12-09T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,50,2019-12-08 23:00:00,2019-12-09T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,50,2019-12-15 23:00:00,2019-12-16T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,51,2019-12-15 23:00:00,2019-12-16T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,51,2019-12-22 23:00:00,2019-12-23T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,52,2019-12-22 23:00:00,2019-12-23T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,52,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS311,2019,12,Dec,53,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS401,2018,9,Sep,36,2018-09-03 00:00:00,2018-09-03T07:00:00Z,0,1,0,142.75166666666667,NA,NA,NA,NA,NA,NA,NA
MS401,2018,9,Sep,37,2018-09-10 00:00:00,2018-09-10T07:00:00Z,0,7,0,142.75166666666667,NA,NA,NA,NA,NA,NA,NA
MS401,2018,9,Sep,38,2018-09-17 00:00:00,2018-09-17T07:00:00Z,0,5,0,143.43066666666667,NA,NA,NA,NA,NA,NA,NA
MS401,2018,9,Sep,39,2018-09-24 00:00:00,2018-09-24T07:00:00Z,0,7,0,146.14666666666668,NA,NA,NA,NA,NA,NA,NA
MS401,2018,10,Oct,40,2018-10-01 00:00:00,2018-10-01T07:00:00Z,0,4,0,146.14666666666668,NA,NA,NA,NA,NA,NA,NA
MS402,2018,1,Jan,3,2018-01-14 23:00:00,2018-01-15T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,1,Jan,4,2018-01-21 23:00:00,2018-01-22T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,1,Jan,5,2018-01-28 23:00:00,2018-01-29T07:00:00Z,3,1,0.3333333333333333,118.16,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,2,Feb,5,2018-01-28 23:00:00,2018-01-29T07:00:00Z,4,2,0.5,118.535,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,2,Feb,6,2018-02-04 23:00:00,2018-02-05T07:00:00Z,7,2,0.2857142857142857,59.145,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,2,Feb,7,2018-02-11 23:00:00,2018-02-12T07:00:00Z,7,2,0.2857142857142857,88.08,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,2,Feb,8,2018-02-18 23:00:00,2018-02-19T07:00:00Z,7,3,0.42857142857142855,102.82,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,2,Feb,9,2018-02-25 23:00:00,2018-02-26T07:00:00Z,3,2,0.6666666666666666,103.79,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,3,Mar,9,2018-02-25 23:00:00,2018-02-26T07:00:00Z,4,4,1,108.045,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,3,Mar,10,2018-03-04 23:00:00,2018-03-05T07:00:00Z,7,6,0.8571428571428571,110.10166666666667,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,3,Mar,11,2018-03-12 00:00:00,2018-03-12T07:00:00Z,7,6,0.8571428571428571,110.10333333333334,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,3,Mar,12,2018-03-19 00:00:00,2018-03-19T07:00:00Z,7,6,0.8571428571428571,149.27700000000002,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,3,Mar,13,2018-03-26 00:00:00,2018-03-26T07:00:00Z,6,6,1,116.8405,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,13,2018-03-26 00:00:00,2018-03-26T07:00:00Z,1,1,1,101.0775,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,14,2018-04-02 00:00:00,2018-04-02T07:00:00Z,7,4,0.5714285714285714,108.50437500000001,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,15,2018-04-09 00:00:00,2018-04-09T07:00:00Z,7,4,0.5714285714285714,120.56,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,16,2018-04-16 00:00:00,2018-04-16T07:00:00Z,7,5,0.7142857142857143,144.01,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,17,2018-04-23 00:00:00,2018-04-23T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,4,Apr,18,2018-04-30 00:00:00,2018-04-30T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,5,May,18,2018-04-30 00:00:00,2018-04-30T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,5,May,19,2018-05-07 00:00:00,2018-05-07T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,8,Aug,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,9,Sep,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,2,2,1,175.57000000000002,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,9,Sep,36,2018-09-03 00:00:00,2018-09-03T07:00:00Z,7,4,0.5714285714285714,141.94,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,9,Sep,37,2018-09-10 00:00:00,2018-09-10T07:00:00Z,7,6,0.8571428571428571,159.56166666666667,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,9,Sep,38,2018-09-17 00:00:00,2018-09-17T07:00:00Z,7,6,0.8571428571428571,191.5566666666667,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,9,Sep,39,2018-09-24 00:00:00,2018-09-24T07:00:00Z,7,3,0.42857142857142855,152.61333333333332,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,10,Oct,40,2018-10-01 00:00:00,2018-10-01T07:00:00Z,7,3,0.42857142857142855,152.61333333333332,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,10,Oct,41,2018-10-08 00:00:00,2018-10-08T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,10,Oct,42,2018-10-15 00:00:00,2018-10-15T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,10,Oct,43,2018-10-22 00:00:00,2018-10-22T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,10,Oct,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,11,Nov,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,4,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,11,Nov,45,2018-11-04 23:00:00,2018-11-05T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,11,Nov,46,2018-11-11 23:00:00,2018-11-12T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,11,Nov,47,2018-11-18 23:00:00,2018-11-19T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,11,Nov,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,49,2018-12-02 23:00:00,2018-12-03T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,50,2018-12-09 23:00:00,2018-12-10T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,51,2018-12-16 23:00:00,2018-12-17T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,52,2018-12-23 23:00:00,2018-12-24T07:00:00Z,7,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2018,12,Dec,53,2018-12-30 23:00:00,2018-12-31T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,1,2018-12-30 23:00:00,2018-12-31T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,1,2019-01-06 23:00:00,2019-01-07T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,2,2019-01-06 23:00:00,2019-01-07T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,2,2019-01-13 23:00:00,2019-01-14T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,3,2019-01-13 23:00:00,2019-01-14T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,3,2019-01-20 23:00:00,2019-01-21T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,4,2019-01-20 23:00:00,2019-01-21T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,4,2019-01-27 23:00:00,2019-01-28T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,1,Jan,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,5,2019-02-03 23:00:00,2019-02-04T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,6,2019-02-03 23:00:00,2019-02-04T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,6,2019-02-10 23:00:00,2019-02-11T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,7,2019-02-10 23:00:00,2019-02-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,7,2019-02-17 23:00:00,2019-02-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,8,2019-02-17 23:00:00,2019-02-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,8,2019-02-24 23:00:00,2019-02-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,2,Feb,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,9,2019-03-03 23:00:00,2019-03-04T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,10,2019-03-03 23:00:00,2019-03-04T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,10,2019-03-11 00:00:00,2019-03-11T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,11,2019-03-11 00:00:00,2019-03-11T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,11,2019-03-18 00:00:00,2019-03-18T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,12,2019-03-18 00:00:00,2019-03-18T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,12,2019-03-25 00:00:00,2019-03-25T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,3,Mar,13,2019-03-25 00:00:00,2019-03-25T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,13,2019-04-01 00:00:00,2019-04-01T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,14,2019-04-01 00:00:00,2019-04-01T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,14,2019-04-08 00:00:00,2019-04-08T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,15,2019-04-08 00:00:00,2019-04-08T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,15,2019-04-15 00:00:00,2019-04-15T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,16,2019-04-15 00:00:00,2019-04-15T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,16,2019-04-22 00:00:00,2019-04-22T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,17,2019-04-22 00:00:00,2019-04-22T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,17,2019-04-29 00:00:00,2019-04-29T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,4,Apr,18,2019-04-29 00:00:00,2019-04-29T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,18,2019-04-29 00:00:00,2019-04-29T07:00:00Z,5,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,18,2019-05-06 00:00:00,2019-05-06T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,19,2019-05-06 00:00:00,2019-05-06T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,19,2019-05-13 00:00:00,2019-05-13T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,20,2019-05-13 00:00:00,2019-05-13T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,20,2019-05-20 00:00:00,2019-05-20T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,21,2019-05-20 00:00:00,2019-05-20T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,21,2019-05-27 00:00:00,2019-05-27T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,5,May,22,2019-05-27 00:00:00,2019-05-27T07:00:00Z,4,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,22,2019-05-27 00:00:00,2019-05-27T07:00:00Z,2,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,22,2019-06-03 00:00:00,2019-06-03T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,23,2019-06-03 00:00:00,2019-06-03T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,23,2019-06-10 00:00:00,2019-06-10T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,24,2019-06-10 00:00:00,2019-06-10T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,24,2019-06-17 00:00:00,2019-06-17T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,25,2019-06-17 00:00:00,2019-06-17T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,25,2019-06-24 00:00:00,2019-06-24T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,6,Jun,26,2019-06-24 00:00:00,2019-06-24T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,26,2019-07-01 00:00:00,2019-07-01T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,27,2019-07-01 00:00:00,2019-07-01T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,27,2019-07-08 00:00:00,2019-07-08T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,28,2019-07-08 00:00:00,2019-07-08T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,28,2019-07-15 00:00:00,2019-07-15T07:00:00Z,1,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
MS402,2019,7,Jul,29,2019-07-15 00:00:00,2019-07-15T07:00:00Z,6,0,0,NaN,marina,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA
