listing_nickname,rev_mo,launch_date,end_date,building
CR417,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR417,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR422,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR423,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR424,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR503,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR505,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR511,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR513,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR514,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR515,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR516,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR517,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2018-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-01-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-02-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-03-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-04-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-05-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-06-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-07-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-08-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-09-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-10-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-11-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
CR519,2019-12-01,2018-05-14T07:00:00Z,2019-12-31T08:00:00Z,chroma
E4A,2017-02-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-03-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-04-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-05-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-06-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-07-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-08-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-09-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-10-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-11-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2017-12-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-01-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-02-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-03-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-04-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-05-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-06-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-07-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-08-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-09-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4A,2018-10-01,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z,bayview
E4F,2016-10-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2016-11-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2016-12-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-01-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-02-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-03-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-04-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-05-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-06-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-07-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-08-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-09-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-10-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-11-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2017-12-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-01-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-02-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-03-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-04-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-05-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-06-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-07-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-08-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-09-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
E4F,2018-10-01,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z,bayview
EX706,2017-02-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-03-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-04-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-05-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-06-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-07-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-08-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-09-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-10-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-11-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2017-12-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2018-01-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2018-02-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2018-03-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
EX706,2018-04-01,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z,excelsior
