listing_nickname,booked,launch_date,end_date,building,AT,rev_mo,conf,rev,status,source,year,month,BT,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort,week,weekname,weekdate
MS311,2018-10-15T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-16T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HM9FMCWRKE,121.25,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-17T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HM9FMCWRKE,121.25,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-18T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HM9FMCWRKE,121.25,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-19T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HM9FMCWRKE,121.25,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-20T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HM9FMCWRKE,121.25,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS311,2018-10-21T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-22T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-23T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-24T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-25T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-26T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-27T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS311,2018-10-28T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS311,2018-10-29T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS311,2018-10-30T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS311,2018-10-31T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS401,2018-10-01T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-02T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-03T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-04T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-05T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-06T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS401,2018-10-07T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-08T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-09T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-10T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-11T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-12T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-13T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS401,2018-10-14T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-15T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-16T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-17T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-18T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-19T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-20T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS401,2018-10-21T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-22T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMBXWHCXBK,149.9282608695652,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-23T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-24T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-25T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-26T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-27T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS401,2018-10-28T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS401,2018-10-29T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS401,2018-10-30T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS401,2018-10-31T07:00:00Z,2018-08-28T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS402,2018-10-01T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMSH5T5RAF,152.61333333333332,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-02T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMSH5T5RAF,152.61333333333332,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-03T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMSH5T5RAF,152.61333333333332,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-04T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-qzGz97,141.925,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-05T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-qzGz97,141.925,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-06T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS402,2018-10-07T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-08T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-09T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-10T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-11T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-12T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-13T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
MS402,2018-10-14T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-15T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-16T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-17T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-18T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-19T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-20T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42,2018-10-14 00:00:00,2018-10-14T07:00:00Z
MS402,2018-10-21T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-22T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-23T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-24T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-25T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-26T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-27T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,43,2018-10-21 00:00:00,2018-10-21T07:00:00Z
MS402,2018-10-28T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS402,2018-10-29T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS402,2018-10-30T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS402,2018-10-31T07:00:00Z,2018-08-29T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,44,2018-10-28 00:00:00,2018-10-28T07:00:00Z
MS403,2018-10-01T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMDJPKENSY,138.225,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-02T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,HMDJPKENSY,138.225,confirmed,Airbnb,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-03T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-0G1G3V,175.724,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-04T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-0G1G3V,175.724,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-05T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-0G1G3V,175.724,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-06T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-0G1G3V,175.724,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,40,2018-09-30 00:00:00,2018-09-30T07:00:00Z
MS403,2018-10-07T07:00:00Z,2018-08-30T07:00:00Z,2019-12-31T08:00:00Z,marina,1,2018-10-01T07:00:00Z,RU-0G1G3V,175.724,confirmed,Expedia,2018,10,1,Marina SLU,"1207 Westlake Ave N, Seattle, WA 98109.",47.6298983,-122.3416503,south lake union,MARINA,41,2018-10-07 00:00:00,2018-10-07T07:00:00Z
