conf,listing_nickname,booked,rev,status,source,year,month,BT,rev_mo,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
RU-rAw1z6,EX829,2017-11-27,102.785,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAw1z6,EX829,2017-11-28,102.785,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAw1z6,EX829,2017-11-29,102.785,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAw1z6,EX829,2017-11-30,102.785,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
GYvjAxy,EX829,2017-08-08,242.22,confirmed,direct,2017,8,1,2017-08-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMTDK9RR9F,EX829,2017-09-12,221.66666666666666,confirmed,Airbnb,2017,9,1,2017-09-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMTDK9RR9F,EX829,2017-09-13,221.66666666666666,confirmed,Airbnb,2017,9,1,2017-09-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HMTDK9RR9F,EX829,2017-09-14,221.66666666666666,confirmed,Airbnb,2017,9,1,2017-09-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAwl1L,EX829,2017-11-03,135.09773195876286,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAwl1L,EX829,2017-11-04,135.09773195876286,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAwl1L,EX829,2017-11-05,135.09773195876286,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
RU-rAwl1L,EX829,2017-11-06,135.09773195876286,confirmed,Expedia,2017,11,1,2017-11-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM82CZMRPK,EX829,2018-03-15,143.754,confirmed,Airbnb,2018,3,1,2018-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM82CZMRPK,EX829,2018-03-16,143.754,confirmed,Airbnb,2018,3,1,2018-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
HM82CZMRPK,EX829,2018-03-17,143.754,confirmed,Airbnb,2018,3,1,2018-03-01,excelsior,Excelsior,"1535 Bellevue Ave, Seattle WA 98112.",47.6150442,-122.3270794,capitol hill,OG30
