conf,listing_nickname,booked,rev,status,source
zBqxJo8,MS609,2018-04-05,121.11,confirmed,direct
JYExgMK,MS609,2018-04-16,170.65666666666667,confirmed,direct
JYExgMK,MS609,2018-04-17,170.65666666666667,confirmed,direct
JYExgMK,MS609,2018-04-18,170.65666666666667,confirmed,direct
kwXRRRN,MS610,2018-11-14,176.16,reserved,direct
kwXRRRN,MS610,2018-11-15,176.16,reserved,direct
RU-E3n5gl,MS610,2018-05-01,191.73,confirmed,Expedia
RU-E3n5gl,MS610,2018-05-02,191.73,confirmed,Expedia
HMZMHWDRTK,MS610,2018-05-04,147.925,confirmed,Airbnb
HMZMHWDRTK,MS610,2018-05-05,147.925,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-09,142.75166666666667,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-10,142.75166666666667,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-11,142.75166666666667,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-12,142.75166666666667,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-13,142.75166666666667,confirmed,Airbnb
HMAMWQKXND,MS610,2018-09-14,142.75166666666667,confirmed,Airbnb
RU-7PQG2Q,MS610,2018-05-06,157.22,confirmed,Expedia
RU-7PQG2Q,MS610,2018-05-07,157.22,confirmed,Expedia
RU-7PQG2Q,MS610,2018-05-08,157.22,confirmed,Expedia
nY6kMVY,MS610,2018-10-05,143.13,confirmed,direct
nY655rE,MS611,2018-11-14,176.16,reserved,direct
nY655rE,MS611,2018-11-15,176.16,reserved,direct
HM85HDSSZ3,MS611,2018-05-02,135.79999999999998,confirmed,Airbnb
HM85HDSSZ3,MS611,2018-05-03,135.79999999999998,confirmed,Airbnb
HM85HDSSZ3,MS611,2018-05-04,135.79999999999998,confirmed,Airbnb
RU-5N6KDR,MS611,2018-09-18,174.84,confirmed,Expedia
RU-5N6KDR,MS611,2018-09-19,174.84,confirmed,Expedia
RU-5N6KDR,MS611,2018-09-20,174.84,confirmed,Expedia
RU-wJJ6Zz,MS611,2018-03-10,110.4302097902098,confirmed,Expedia
RU-wJJ6Zz,MS611,2018-03-11,110.4302097902098,confirmed,Expedia
RU-wJJ6Zz,MS611,2018-03-12,110.4302097902098,confirmed,Expedia
RU-wJJ6Zz,MS611,2018-03-13,110.4302097902098,confirmed,Expedia
RU-wJJ6Zz,MS611,2018-03-14,110.4302097902098,confirmed,Expedia
RU-8Qk18l,MS611,2018-09-11,152.03666666666666,confirmed,Expedia
RU-8Qk18l,MS611,2018-09-12,152.03666666666666,confirmed,Expedia
RU-8Qk18l,MS611,2018-09-13,152.03666666666666,confirmed,Expedia
RU-3LLp7O,MS611,2018-03-01,117.14999999999999,confirmed,Expedia
RU-3LLp7O,MS611,2018-03-02,117.14999999999999,confirmed,Expedia
RU-3LLp7O,MS611,2018-03-03,117.14999999999999,confirmed,Expedia
RU-8Qk132,MS611,2018-09-07,131.09,confirmed,Expedia
RU-8Qk132,MS611,2018-09-08,131.09,confirmed,Expedia
nYYvJx4,MS611,2018-03-19,192.67,confirmed,direct
RU-gmmgRj,MS611,2018-03-23,155.57166666666666,confirmed,booking.com
RU-gmmgRj,MS611,2018-03-24,155.57166666666666,confirmed,booking.com
RU-gmmgRj,MS611,2018-03-25,155.57166666666666,confirmed,booking.com
RU-gmmgRj,MS611,2018-03-26,155.57166666666666,confirmed,booking.com
RU-gmmgRj,MS611,2018-03-27,155.57166666666666,confirmed,booking.com
RU-gmmgRj,MS611,2018-03-28,155.57166666666666,confirmed,booking.com
HMMKTCNQ3H,MS611,2018-03-31,96.2725,confirmed,Airbnb
HMMKTCNQ3H,MS611,2018-04-01,96.2725,confirmed,Airbnb
HMMKTCNQ3H,MS611,2018-04-02,96.2725,confirmed,Airbnb
HMMKTCNQ3H,MS611,2018-04-03,96.2725,confirmed,Airbnb
RU-900REJ,MS611,2018-03-29,150.62,confirmed,Expedia
RU-900REJ,MS611,2018-03-30,150.62,confirmed,Expedia
RU-jppl5y,MS611,2018-03-20,132.12,confirmed,Expedia
RU-jppl5y,MS611,2018-03-21,132.12,confirmed,Expedia
RU-jpxZ3B,MS611,2018-09-14,145.7125,confirmed,Expedia
RU-jpxZ3B,MS611,2018-09-15,145.7125,confirmed,Expedia
RU-jpxZ3B,MS611,2018-09-16,145.7125,confirmed,Expedia
RU-jpxZ3B,MS611,2018-09-17,145.7125,confirmed,Expedia
qVAn047,MS611,2018-04-16,170.65666666666667,confirmed,direct
qVAn047,MS611,2018-04-17,170.65666666666667,confirmed,direct
qVAn047,MS611,2018-04-18,170.65666666666667,confirmed,direct
NE7Wny2,MS611,2018-04-09,145.88,confirmed,direct
NE7Wny2,MS611,2018-04-10,145.88,confirmed,direct
RU-1JK6Pj,MS611,2018-04-19,144.45000000000002,confirmed,Expedia
RU-1JK6Pj,MS611,2018-04-20,144.45000000000002,confirmed,Expedia
RU-1JK6Pj,MS611,2018-04-21,144.45000000000002,confirmed,Expedia
RU-yLK4AE,MS611,2018-04-23,156.155,confirmed,Expedia
RU-yLK4AE,MS611,2018-04-24,156.155,confirmed,Expedia
RU-G3pl87,MS611,2018-05-06,175.71,confirmed,Expedia
RU-G3pl87,MS611,2018-05-07,175.71,confirmed,Expedia
RU-G3pl87,MS611,2018-05-08,175.71,confirmed,Expedia
HMF9TSKDJR,MS611,2018-04-05,120.60333333333334,confirmed,Airbnb
HMF9TSKDJR,MS611,2018-04-06,120.60333333333334,confirmed,Airbnb
HMF9TSKDJR,MS611,2018-04-07,120.60333333333334,confirmed,Airbnb
RU-0G132K,MS611,2018-09-21,201.70333333333335,confirmed,Expedia
RU-0G132K,MS611,2018-09-22,201.70333333333335,confirmed,Expedia
RU-0G132K,MS611,2018-09-23,201.70333333333335,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-01,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-02,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-03,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-04,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-05,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-06,143.16142857142856,confirmed,Expedia
RU-Q9Q925,MS611,2018-10-07,143.16142857142856,confirmed,Expedia
wE7pp0R,MS612,2018-11-14,176.16,reserved,direct
wE7pp0R,MS612,2018-11-15,176.16,reserved,direct
HMND95S2J2,MS612,2018-10-05,152.93666666666667,confirmed,Airbnb
HMND95S2J2,MS612,2018-10-06,152.93666666666667,confirmed,Airbnb
HMND95S2J2,MS612,2018-10-07,152.93666666666667,confirmed,Airbnb
HM29ZAX23Z,MS612,2018-09-27,150.35,confirmed,Airbnb
HM29ZAX23Z,MS612,2018-09-28,150.35,confirmed,Airbnb
HM29ZAX23Z,MS612,2018-09-29,150.35,confirmed,Airbnb
HM4T858449,MS612,2018-09-08,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-09,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-10,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-11,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-12,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-13,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-14,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-15,140.43444444444447,confirmed,Airbnb
HM4T858449,MS612,2018-09-16,140.43444444444447,confirmed,Airbnb
HMQZ83B4HC,MS612,2018-09-30,150.738,confirmed,Airbnb
HMQZ83B4HC,MS612,2018-10-01,150.738,confirmed,Airbnb
HMQZ83B4HC,MS612,2018-10-02,150.738,confirmed,Airbnb
HMQZ83B4HC,MS612,2018-10-03,150.738,confirmed,Airbnb
HMQZ83B4HC,MS612,2018-10-04,150.738,confirmed,Airbnb
HMEWMHWMMT,MS612,2018-09-22,153.26,confirmed,Airbnb
HMEWMHWMMT,MS612,2018-09-23,153.26,confirmed,Airbnb
HMEWMHWMMT,MS612,2018-09-24,153.26,confirmed,Airbnb
2ggY2PK,MS613,2018-03-18,137.62666666666667,confirmed,direct
2ggY2PK,MS613,2018-03-19,137.62666666666667,confirmed,direct
2ggY2PK,MS613,2018-03-20,137.62666666666667,confirmed,direct
RU-jpxq5R,MS613,2018-09-13,151.67,confirmed,Expedia
RU-jpxq5R,MS613,2018-09-14,151.67,confirmed,Expedia
RU-jpxq5R,MS613,2018-09-15,151.67,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-01,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-02,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-03,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-04,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-05,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-06,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-07,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-08,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-09,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-10,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-11,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-12,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-13,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-14,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-15,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-16,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-17,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-18,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-19,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-20,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-21,126.68545454545455,confirmed,Expedia
RU-B3kgyk,MS613,2018-04-22,126.68545454545455,confirmed,Expedia
RU-pyNEMm,MS613,2018-09-18,187.07999999999998,confirmed,Expedia
RU-pyNEMm,MS613,2018-09-19,187.07999999999998,confirmed,Expedia
RU-pyNEMm,MS613,2018-09-20,187.07999999999998,confirmed,Expedia
RU-pyNEMm,MS613,2018-09-21,187.07999999999998,confirmed,Expedia
RU-pyNEMm,MS613,2018-09-22,187.07999999999998,confirmed,Expedia
RU-A33AxP,MS613,2018-02-22,135.66400000000002,confirmed,Expedia
RU-A33AxP,MS613,2018-02-23,135.66400000000002,confirmed,Expedia
RU-A33AxP,MS613,2018-02-24,135.66400000000002,confirmed,Expedia
RU-A33AxP,MS613,2018-02-25,135.66400000000002,confirmed,Expedia
RU-A33AxP,MS613,2018-02-26,135.66400000000002,confirmed,Expedia
RMMjMDV,MS613,2018-02-21,170.66,confirmed,direct
RU-oxx0Rz,MS613,2018-03-01,112.08333333333333,confirmed,Expedia
RU-oxx0Rz,MS613,2018-03-02,112.08333333333333,confirmed,Expedia
RU-oxx0Rz,MS613,2018-03-03,112.08333333333333,confirmed,Expedia
RU-qzzZL0,MS613,2018-02-16,135.34,confirmed,Expedia
RU-qzzZL0,MS613,2018-02-17,135.34,confirmed,Expedia
RU-M34OE1,MS613,2018-02-13,96.18,confirmed,Expedia
RU-M34OE1,MS613,2018-02-14,96.18,confirmed,Expedia
RU-W338JX,MS613,2018-02-19,99.775,confirmed,Expedia
RU-W338JX,MS613,2018-02-20,99.775,confirmed,Expedia
RU-rAJRpw,MS613,2018-09-24,158.54,confirmed,Expedia
RU-rAJRpw,MS613,2018-09-25,158.54,confirmed,Expedia
RU-L3L78p,MS613,2018-10-04,196.86,confirmed,Expedia
RU-L3L78p,MS613,2018-10-05,196.86,confirmed,Expedia
RU-xKPAOE,MS613,2018-09-29,140.84,confirmed,Expedia
RU-xKPAOE,MS613,2018-09-30,140.84,confirmed,Expedia
RU-jpD7Oy,MS613,2018-02-04,96.18,confirmed,Expedia
RU-jpD7Oy,MS613,2018-02-05,96.18,confirmed,Expedia
RU-jpD7Oy,MS613,2018-02-06,96.18,confirmed,Expedia
RU-rAOy9W,MS613,2018-03-04,82.26333333333334,confirmed,Expedia
RU-rAOy9W,MS613,2018-03-05,82.26333333333334,confirmed,Expedia
RU-rAOy9W,MS613,2018-03-06,82.26333333333334,confirmed,Expedia
RU-gmz1kj,MS613,2018-03-21,98.8875,confirmed,Expedia
RU-gmz1kj,MS613,2018-03-22,98.8875,confirmed,Expedia
RU-gmz1kj,MS613,2018-03-23,98.8875,confirmed,Expedia
RU-gmz1kj,MS613,2018-03-24,98.8875,confirmed,Expedia
RU-wJJ6Pr,MS613,2018-03-07,129.97333333333333,confirmed,Expedia
RU-wJJ6Pr,MS613,2018-03-08,129.97333333333333,confirmed,Expedia
RU-wJJ6Pr,MS613,2018-03-09,129.97333333333333,confirmed,Expedia
RU-8QQv62,MS613,2018-03-11,153.04225352112675,confirmed,Expedia
RU-8QQv62,MS613,2018-03-12,153.04225352112675,confirmed,Expedia
RU-jppkGP,MS613,2018-03-14,116.71,confirmed,Expedia
RU-jppkGP,MS613,2018-03-15,116.71,confirmed,Expedia
RU-jppkGP,MS613,2018-03-16,116.71,confirmed,Expedia
RU-0GG5Ky,MS613,2018-03-25,150.62,confirmed,Expedia
RU-0GG5Ky,MS613,2018-03-26,150.62,confirmed,Expedia
RU-0GG5Ky,MS613,2018-03-27,150.62,confirmed,Expedia
HM8XFFSQQP,MS613,2018-03-29,140.65,confirmed,Airbnb
HM8XFFSQQP,MS613,2018-03-30,140.65,confirmed,Airbnb
HM8XFFSQQP,MS613,2018-03-31,140.65,confirmed,Airbnb
RU-1JgmAV,MS613,2018-12-23,194.885,confirmed,Expedia
RU-1JgmAV,MS613,2018-12-24,194.885,confirmed,Expedia
RU-90l1VJ,MS613,2018-09-10,145.17666666666665,confirmed,Expedia
RU-90l1VJ,MS613,2018-09-11,145.17666666666665,confirmed,Expedia
RU-90l1VJ,MS613,2018-09-12,145.17666666666665,confirmed,Expedia
RU-90Vo24,MS613,2018-04-24,150.62,confirmed,Expedia
RU-90Vo24,MS613,2018-04-25,150.62,confirmed,Expedia
RU-E3JrwW,MS613,2018-09-07,130.01,confirmed,Expedia
RU-E3JrwW,MS613,2018-09-08,130.01,confirmed,Expedia
RU-A30kYp,MS613,2018-05-02,176.506,confirmed,Expedia
RU-A30kYp,MS613,2018-05-03,176.506,confirmed,Expedia
RU-A30kYp,MS613,2018-05-04,176.506,confirmed,Expedia
RU-A30kYp,MS613,2018-05-05,176.506,confirmed,Expedia
RU-A30kYp,MS613,2018-05-06,176.506,confirmed,Expedia
RU-1J21A0,MS613,2018-09-05,127.85,confirmed,Expedia
RU-1J21A0,MS613,2018-09-06,127.85,confirmed,Expedia
RU-nwBQL7,MS613,2018-10-06,184.96333333333334,confirmed,Expedia
RU-nwBQL7,MS613,2018-10-07,184.96333333333334,confirmed,Expedia
RU-nwBQL7,MS613,2018-10-08,184.96333333333334,confirmed,Expedia
RU-7Pj7Pj,MS613,2018-10-01,140.84,confirmed,Expedia
RU-7Pj7Pj,MS613,2018-10-02,140.84,confirmed,Expedia
RU-gmr273,MS613,2018-09-16,163.59,confirmed,Expedia
RU-gmr273,MS613,2018-09-17,163.59,confirmed,Expedia
RU-8QkOkL,MS613,2018-10-11,186.955,confirmed,Expedia
RU-8QkOkL,MS613,2018-10-12,186.955,confirmed,Expedia
4kGxxz1,MS614,2018-11-14,176.16,reserved,direct
4kGxxz1,MS614,2018-11-15,176.16,reserved,direct
RU-4M5Np2,MS614,2018-10-04,173.085,confirmed,Expedia
RU-4M5Np2,MS614,2018-10-05,173.085,confirmed,Expedia
RU-xKPWwr,MS614,2018-09-24,140.84,confirmed,Expedia
RU-xKPWwr,MS614,2018-09-25,140.84,confirmed,Expedia
RU-xKPWwr,MS614,2018-09-26,140.84,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-07,174.17499999999998,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-08,174.17499999999998,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-09,174.17499999999998,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-10,174.17499999999998,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-11,174.17499999999998,confirmed,Expedia
RU-A3wDBj,MS614,2018-09-12,174.17499999999998,confirmed,Expedia
RU-yLLn47,MS614,2018-03-03,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-04,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-05,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-06,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-07,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-08,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-09,107.22125,confirmed,HomeAway
RU-yLLn47,MS614,2018-03-10,107.22125,confirmed,HomeAway
m22zn00,MS614,2018-03-11,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-12,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-13,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-14,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-15,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-16,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-17,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-18,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-19,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-20,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-21,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-22,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-23,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-24,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-25,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-26,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-27,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-28,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-29,104.22489065606364,confirmed,direct
m22zn00,MS614,2018-03-30,104.22489065606364,confirmed,direct
RU-gmrX9j,MS614,2018-09-17,140.84,confirmed,Expedia
RU-gmrX9j,MS614,2018-09-18,140.84,confirmed,Expedia
RU-gmrX9j,MS614,2018-09-19,140.84,confirmed,Expedia
HMDZ4D2MQD,MS614,2018-02-11,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-12,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-13,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-14,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-15,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-16,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-17,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-18,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-19,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-20,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-21,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-22,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-23,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-24,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-25,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-26,80.63764705882352,confirmed,Airbnb
HMDZ4D2MQD,MS614,2018-02-27,80.63764705882352,confirmed,Airbnb
RU-pyyqEV,MS614,2018-02-28,134.10333333333332,confirmed,booking.com
RU-pyyqEV,MS614,2018-03-01,134.10333333333332,confirmed,booking.com
RU-pyyqEV,MS614,2018-03-02,134.10333333333332,confirmed,booking.com
RU-pyNrWm,MS614,2018-09-21,219.76,confirmed,Expedia
RU-pyNrWm,MS614,2018-09-22,219.76,confirmed,Expedia
RU-pyNrWm,MS614,2018-09-23,219.76,confirmed,Expedia
RU-lrq3Nj,MS614,2018-05-03,181.66400000000002,confirmed,booking.com
RU-lrq3Nj,MS614,2018-05-04,181.66400000000002,confirmed,booking.com
RU-lrq3Nj,MS614,2018-05-05,181.66400000000002,confirmed,booking.com
RU-lrq3Nj,MS614,2018-05-06,181.66400000000002,confirmed,booking.com
RU-lrq3Nj,MS614,2018-05-07,181.66400000000002,confirmed,booking.com
RU-R3RLEE,MS614,2018-09-13,140.84,confirmed,Expedia
RU-R3RLEE,MS614,2018-09-14,140.84,confirmed,Expedia
RU-V3YJo9,MS614,2018-09-15,171.76,confirmed,Expedia
RU-V3YJo9,MS614,2018-09-16,171.76,confirmed,Expedia
RU-vGNrXn,MS614,2018-09-30,140.84,confirmed,Expedia
RU-vGNrXn,MS614,2018-10-01,140.84,confirmed,Expedia
RU-vGNrXn,MS614,2018-10-02,140.84,confirmed,Expedia
RU-vGNrXn,MS614,2018-10-03,140.84,confirmed,Expedia
HMKHFW333E,MS615,2018-09-09,185.26999999999998,confirmed,Airbnb
HMKHFW333E,MS615,2018-09-10,185.26999999999998,confirmed,Airbnb
HMKHFW333E,MS615,2018-09-11,185.26999999999998,confirmed,Airbnb
HMKHFW333E,MS615,2018-09-12,185.26999999999998,confirmed,Airbnb
HMKHFW333E,MS615,2018-09-13,185.26999999999998,confirmed,Airbnb
HMKHFW333E,MS615,2018-09-14,185.26999999999998,confirmed,Airbnb
V5nOOJ5,MS615,2018-11-13,176.16,confirmed,direct
V5nOOJ5,MS615,2018-11-14,176.16,confirmed,direct
V5nOOJ5,MS615,2018-11-15,176.16,confirmed,direct
AQmjEl1,MS615,2018-02-19,141.7525,confirmed,direct
AQmjEl1,MS615,2018-02-20,141.7525,confirmed,direct
AQmjEl1,MS615,2018-02-21,141.7525,confirmed,direct
AQmjEl1,MS615,2018-02-22,141.7525,confirmed,direct
2ggNGEj,MS615,2018-03-03,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-04,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-05,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-06,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-07,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-08,103.17999999999999,confirmed,direct
2ggNGEj,MS615,2018-03-09,103.17999999999999,confirmed,direct
HM28SBBCMT,MS615,2018-02-27,103.79,confirmed,Airbnb
HM28SBBCMT,MS615,2018-02-28,103.79,confirmed,Airbnb
HM28SBBCMT,MS615,2018-03-01,103.79,confirmed,Airbnb
HM28SBBCMT,MS615,2018-03-02,103.79,confirmed,Airbnb
ZwwxW0J,MS615,2018-03-10,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-11,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-12,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-13,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-14,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-15,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-16,103.36074418604652,confirmed,direct
ZwwxW0J,MS615,2018-03-17,103.36074418604652,confirmed,direct
8ooj79g,MS615,2018-03-24,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-25,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-26,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-27,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-28,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-29,130.7042857142857,confirmed,direct
8ooj79g,MS615,2018-03-30,130.7042857142857,confirmed,direct
RU-oxxDPz,MS615,2018-03-31,160.725,confirmed,Expedia
RU-oxxDPz,MS615,2018-04-01,160.725,confirmed,Expedia
RU-3LLgZM,MS615,2018-03-21,165.95000000000002,confirmed,Expedia
RU-3LLgZM,MS615,2018-03-22,165.95000000000002,confirmed,Expedia
RU-3LLgZM,MS615,2018-03-23,165.95000000000002,confirmed,Expedia
HMHTKEJTRN,MS615,2018-04-02,101.365,confirmed,Airbnb
HMHTKEJTRN,MS615,2018-04-03,101.365,confirmed,Airbnb
HMHTKEJTRN,MS615,2018-04-04,101.365,confirmed,Airbnb
HMHTKEJTRN,MS615,2018-04-05,101.365,confirmed,Airbnb
X7YOWRl,MS615,2018-04-25,184.42,confirmed,manual
X7YOWRl,MS615,2018-04-26,184.42,confirmed,manual
RU-G3pxMr,MS615,2018-04-17,213.045,confirmed,booking.com
RU-G3pxMr,MS615,2018-04-18,213.045,confirmed,booking.com
qVA8ozr,MS615,2018-04-28,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-04-29,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-04-30,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-01,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-02,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-03,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-04,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-05,159.64444444444445,confirmed,direct
qVA8ozr,MS615,2018-05-06,159.64444444444445,confirmed,direct
RU-nwwoJW,MS615,2018-04-19,193.35,confirmed,Expedia
RU-nwwoJW,MS615,2018-04-20,193.35,confirmed,Expedia
RU-nwwoJW,MS615,2018-04-21,193.35,confirmed,Expedia
RU-0GJ8EL,MS615,2018-04-12,158.38,confirmed,booking.com
RU-0GJ8EL,MS615,2018-04-13,158.38,confirmed,booking.com
RU-0GJ8EL,MS615,2018-04-14,158.38,confirmed,booking.com
RU-0GJ8EL,MS615,2018-04-15,158.38,confirmed,booking.com
RU-W3MD7E,MS615,2018-05-07,157.215,confirmed,Expedia
RU-W3MD7E,MS615,2018-05-08,157.215,confirmed,Expedia
gxMVrqZ,MS615,2018-10-05,137.625,confirmed,direct
gxMVrqZ,MS615,2018-10-06,137.625,confirmed,direct
HMRYY2CDET,MS616,2018-02-20,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-21,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-22,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-23,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-24,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-25,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-26,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-27,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-02-28,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-01,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-02,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-03,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-04,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-05,99.34842105263158,confirmed,Airbnb
HMRYY2CDET,MS616,2018-03-06,99.34842105263158,confirmed,Airbnb
