Bldg_Name,listing_nickname,year,rev_mo,days_booked,days_avail,occ_rate,Avg_Rev,Rev_Par
Excelsior,EX815,2018,2018-02-01,21,28,0.75,127.17,95.3775
Excelsior,EX815,2018,2018-03-01,22,31,0.7096774193548387,145.60619198982835,103.33342657342658
Excelsior,EX815,2018,2018-04-01,19,30,0.6333333333333333,148.63210526315788,94.13366666666666
Excelsior,EX815,2018,2018-05-01,19,31,0.6129032258064516,232.02947368421056,142.21161290322584
Excelsior,EX815,2018,2018-06-01,25,30,0.8333333333333334,244.4548,203.71233333333333
Excelsior,EX815,2018,2018-07-01,21,31,0.6774193548387096,238.29761904761904,161.4274193548387
Excelsior,EX815,2018,2018-09-01,7,30,0.23333333333333334,167.47190476190477,39.07677777777778
Excelsior,EX815,2018,2018-10-01,15,31,0.4838709677419355,183.30311111111112,88.69505376344087
Excelsior,EX826,2017,2017-04-01,21,30,0.7,179.7657142857143,125.836
Excelsior,EX826,2017,2017-05-01,26,31,0.8387096774193549,164.59322677322677,138.04593213238374
Excelsior,EX826,2017,2017-06-01,30,30,1,122.6103896103896,122.6103896103896
Excelsior,EX826,2017,2017-07-01,31,31,1,122.6103896103896,122.6103896103896
Excelsior,EX826,2017,2017-08-01,25,31,0.8064516129032258,213.7428935064935,172.37330121491408
Excelsior,EX826,2017,2017-09-01,23,30,0.7666666666666667,216.4297628458498,165.92948484848486
Excelsior,EX826,2017,2017-10-01,28,31,0.9032258064516129,194.08156385281384,175.29947702834798
Excelsior,EX826,2017,2017-11-01,24,30,0.8,144.09101122526636,115.27280898021309
Excelsior,EX826,2017,2017-12-01,24,31,0.7741935483870968,120.89375,93.59516129032258
Excelsior,EX826,2018,2018-01-01,24,31,0.7741935483870968,128.60520833333334,99.56532258064516
Excelsior,EX826,2018,2018-02-01,21,28,0.75,109.7254761904762,82.29410714285714
Excelsior,EX826,2018,2018-03-01,24,31,0.7741935483870968,145.30583333333334,112.49483870967742
Excelsior,EX826,2018,2018-04-01,28,30,0.9333333333333333,137.915,128.72066666666666
Excelsior,EX826,2018,2018-05-01,28,31,0.9032258064516129,231.56071428571428,209.1516129032258
Excelsior,EX826,2018,2018-06-01,26,30,0.8666666666666667,242.04423076923075,209.77166666666665
Excelsior,EX826,2018,2018-07-01,22,31,0.7096774193548387,236.27545454545455,167.67935483870968
Excelsior,EX826,2018,2018-08-01,14,31,0.45161290322580644,254.1067857142857,114.75790322580644
Excelsior,EX826,2018,2018-09-01,1,30,0.03333333333333333,387.005,12.900166666666665
Excelsior,EX826,2018,2018-10-01,14,31,0.45161290322580644,183.30357142857142,82.78225806451613
Excelsior,EX826,2018,2018-11-01,3,30,0.1,169.72666666666666,16.972666666666665
Excelsior,EX829,2017,2017-04-01,12,30,0.4,196.60333333333335,78.64133333333335
Excelsior,EX829,2017,2017-05-01,26,31,0.8387096774193549,189.88846153846154,159.26129032258066
Excelsior,EX829,2017,2017-06-01,28,30,0.9333333333333333,193.48571428571427,180.58666666666664
Excelsior,EX829,2017,2017-07-01,29,31,0.9354838709677419,193.46817733990147,180.9863594470046
Excelsior,EX829,2017,2017-08-01,23,31,0.7419354838709677,186.01229813664597,138.00912442396313
Excelsior,EX829,2017,2017-09-01,25,30,0.8333333333333334,189.37240000000003,157.81033333333338
Excelsior,EX829,2017,2017-10-01,27,31,0.8709677419354839,155.58888888888887,135.51290322580644
Excelsior,EX829,2017,2017-11-01,25,30,0.8333333333333334,124.08723711340207,103.40603092783506
Excelsior,EX829,2017,2017-12-01,24,31,0.7741935483870968,113.69458333333334,88.02161290322582
Excelsior,EX829,2018,2018-01-01,20,31,0.6451612903225806,132.2711,85.33619354838709
Excelsior,EX829,2018,2018-02-01,20,28,0.7142857142857143,132.94915,94.96367857142857
Excelsior,EX829,2018,2018-03-01,25,31,0.8064516129032258,144.089,116.20080645161289
Excelsior,EX829,2018,2018-04-01,24,30,0.8,133.51375,106.81099999999999
Excelsior,EX829,2018,2018-05-01,21,31,0.6774193548387096,185.97738095238094,125.98467741935482
Excelsior,EX829,2018,2018-06-01,26,30,0.8666666666666667,248.97019230769232,215.77416666666667
Excelsior,EX829,2018,2018-07-01,22,31,0.7096774193548387,235.67831168831165,167.25557603686633
Excelsior,EX829,2018,2018-08-01,16,31,0.5161290322580645,261.56357142857144,135.0005529953917
Excelsior,EX829,2018,2018-09-01,13,30,0.43333333333333335,171.76461538461538,74.43133333333334
Excelsior,EX829,2018,2018-10-01,14,31,0.45161290322580644,171.64122147083685,77.51539034166825
Excelsior,EX829,2018,2018-11-01,6,30,0.2,159.36710059171597,31.873420118343194
Marina SLU,MS201,2018,2018-09-01,4,30,0.13333333333333333,144.2875,19.238333333333333
Marina SLU,MS201,2018,2018-10-01,7,31,0.22580645161290322,239.80999999999997,54.15064516129031
Marina SLU,MS202,2018,2018-02-01,7,28,0.25,125.68857142857144,31.42214285714286
Marina SLU,MS202,2018,2018-03-01,25,31,0.8064516129032258,117.11160421052631,94.44484210526315
Marina SLU,MS202,2018,2018-04-01,15,30,0.5,147.442,73.721
Marina SLU,MS202,2018,2018-09-01,17,30,0.5666666666666667,165.8471764705882,93.98006666666664
Marina SLU,MS202,2018,2018-10-01,11,31,0.3548387096774194,166.25799999999998,58.99477419354838
Marina SLU,MS203,2018,2018-02-01,8,28,0.2857142857142857,124.8153125,35.661517857142854
Marina SLU,MS203,2018,2018-03-01,23,31,0.7419354838709677,129.9970513413506,96.449425188744
Marina SLU,MS203,2018,2018-04-01,12,30,0.4,131.64416666666668,52.65766666666667
Marina SLU,MS203,2018,2018-09-01,7,30,0.23333333333333334,163.98714285714283,38.26366666666666
Marina SLU,MS203,2018,2018-10-01,21,31,0.6774193548387096,165.93047619047618,112.40451612903225
Marina SLU,MS203,2018,2018-11-01,10,30,0.3333333333333333,199.106,66.36866666666666
Marina SLU,MS203,2018,2018-12-01,2,31,0.06451612903225806,176.375,11.379032258064516
Marina SLU,MS204,2018,2018-02-01,12,28,0.42857142857142855,133.69416666666666,57.29749999999999
Marina SLU,MS204,2018,2018-03-01,28,31,0.9032258064516129,128.2855608365019,115.87082914264687
Marina SLU,MS204,2018,2018-04-01,21,30,0.7,133.11619047619047,93.18133333333333
Marina SLU,MS204,2018,2018-09-01,3,30,0.1,208.22666666666666,20.822666666666667
Marina SLU,MS204,2018,2018-10-01,6,31,0.1935483870967742,250.9316666666667,48.56741935483871
Marina SLU,MS205,2018,2018-01-01,10,377,0.026525198938992044,121.84266666666667,3.231900972590628
Marina SLU,MS205,2018,2018-02-01,17,28,0.6071428571428571,126.80372549019609,76.98797619047619
Marina SLU,MS205,2018,2018-03-01,28,31,0.9032258064516129,129.95642857142857,117.38
Marina SLU,MS205,2018,2018-04-01,19,30,0.6333333333333333,133.64894736842106,84.64433333333334
Marina SLU,MS205,2018,2018-08-01,1,66,0.015151515151515152,210.1833333333333,3.1845959595959594
Marina SLU,MS205,2018,2018-09-01,26,30,0.8666666666666667,156.8729487179487,135.95655555555555
Marina SLU,MS205,2018,2018-10-01,9,31,0.2903225806451613,152.15444444444447,44.17387096774195
Marina SLU,MS206,2018,2018-01-01,3,377,0.007957559681697613,113.97500000000001,0.9069628647214855
Marina SLU,MS206,2018,2018-02-01,24,28,0.8571428571428571,113.04312499999999,96.89410714285712
Marina SLU,MS206,2018,2018-03-01,20,31,0.6451612903225806,130.37468085106383,84.11269732326699
Marina SLU,MS206,2018,2018-04-01,26,30,0.8666666666666667,142.01500000000001,123.07966666666668
Marina SLU,MS206,2018,2018-08-01,2,66,0.030303030303030304,213.885,6.481363636363636
Marina SLU,MS206,2018,2018-09-01,21,30,0.7,167.49238095238096,117.24466666666666
Marina SLU,MS206,2018,2018-10-01,20,31,0.6451612903225806,169.60250000000002,109.4209677419355
Marina SLU,MS207,2018,2018-01-01,4,377,0.010610079575596816,115.1875,1.2221485411140582
Marina SLU,MS207,2018,2018-02-01,20,28,0.7142857142857143,131.27033333333333,93.76452380952381
Marina SLU,MS207,2018,2018-03-01,25,31,0.8064516129032258,144.28288726003493,116.35716714518945
Marina SLU,MS207,2018,2018-04-01,28,30,0.9333333333333333,131.26321428571427,122.51233333333332
Marina SLU,MS207,2018,2018-08-01,2,66,0.030303030303030304,284.21,8.612424242424241
Marina SLU,MS207,2018,2018-09-01,27,30,0.9,180.43703703703704,162.39333333333335
Marina SLU,MS207,2018,2018-10-01,13,31,0.41935483870967744,156.4623076923077,65.61322580645161
Marina SLU,MS208,2018,2018-01-01,4,377,0.010610079575596816,104.61,1.109920424403183
Marina SLU,MS208,2018,2018-02-01,14,28,0.5,122.32171428571428,61.16085714285714
Marina SLU,MS208,2018,2018-03-01,30,31,0.967741935483871,123.90686666666667,119.90987096774195
Marina SLU,MS208,2018,2018-04-01,24,30,0.8,132.78166666666667,106.22533333333334
Marina SLU,MS208,2018,2018-08-01,3,66,0.045454545454545456,166.23177777777778,7.5559898989899
Marina SLU,MS208,2018,2018-09-01,29,30,0.9666666666666667,167.29981609195403,161.72315555555556
Marina SLU,MS208,2018,2018-10-01,13,31,0.41935483870967744,146.10230769230768,61.26870967741935
Marina SLU,MS208,2018,2018-11-01,17,30,0.5666666666666667,198.08567237163814,112.24854767726161
